name,year,DoD,DoEd,HHS,DoT,DoEnrg,NASA,NSF,DoA,EPA,DoHS,DoC,GEOID,id
"District 5, Georgia",2009,4569106,0,3716375,0,1587521,0,1657187,0,0,0,0,5001600US1305,3686
"District 5, Georgia",2010,2242392,0,2293394,0,0,0,1649994,0,0,99990.49,0,5001600US1305,3687
"District 5, Georgia",2011,3061095,0,2978297,0,150000,0,748314,0,0,0,0,5001600US1305,3688
"District 5, Georgia",2012,249862,0,7082363,0,3375000,0,1249588,0,0,0,0,5001600US1305,3689
"District 5, Georgia",2013,899166,0,7801548,0,1130928,0,2073969,0,0,0,0,5001600US1305,3690
"District 5, Georgia",2014,1024791,0,5841968,0,150000,0,1016603,0,0,0,0,5001600US1305,3691
"District 5, Georgia",2015,149925,0,2834990,0,299923,748689,525000,0,0,0,94849.06,5001600US1305,3692
"District 5, Georgia",2016,747652.95,0,2250683,0,149871.84,0,1499201,0,0,0,0,5001600US1305,3693
"District 5, Georgia",2017,1145934.61,0,7224503,0,229713,0,1196975,0,0,0,0,5001600US1305,3694
"District 5, Georgia",2018,1903446,0,8428543,0,0,0,1143666,0,0,0,0,5001600US1305,3695
"District 4, Massachusetts",2008,8275625,949753,5412601,100000,1049655,1599406,948256,429977,449994,0,184975,5001600US2504,3696
"District 4, Massachusetts",2009,7832257,749840,15938267,0,1149320,2399145,1431771,79956,0,0,689906,5001600US2504,3697
"District 4, Massachusetts",2010,6424336,0,11655643,0,2433393,2299121,439752,489418,140000,100000,0,5001600US2504,3698
"District 4, Massachusetts",2011,11177870.56,0,9727080,0,0,2799365,295496,460000,0,849941.99,0,5001600US2504,3699
"District 4, Massachusetts",2012,7084920,0,2452180,0,3418988,1374307,499786,0,0,149280.84,94684,5001600US2504,3700
"District 4, Massachusetts",2013,3418551,0,7215236,0,2299931,699630,1099114,199993,0,982287,399777,5001600US2504,3701
"District 4, Massachusetts",2014,11014111,149585,19870069,149971,1674929,0,1088440,99999,99920,0,0,5001600US2504,3702
"District 4, Massachusetts",2015,10550076.06,899984,15353269,0,3954781.77,374602,450000,199979,0,0,94996,5001600US2504,3703
"District 4, Massachusetts",2016,5172376.43,0,17149399.02,0,590009,1742873,224999,699991,0,0,639876,5001600US2504,3704
"District 4, Massachusetts",2017,10460554.01,0,13528947,149944,443690,999415,0,0,99998,0,399910.38,5001600US2504,3705
"District 4, Massachusetts",2018,5737248,0,23431273,359919,2299831,499436,893933,199332,299743,149976.17,0,5001600US2504,3706
"District 17, New York",2008,8724962,0,4736145,0,849712,0,0,79552,0,0,0,5001600US3617,3707
"District 17, New York",2009,3921770,0,3047595,0,848684,0,649954,0,0,0,0,5001600US3617,3708
"District 17, New York",2010,2017936,0,127330,0,1196976,99881,256051,0,0,0,0,5001600US3617,3709
"District 17, New York",2011,4214602,0,825166,0,1134177,199934,0,0,0,0,0,5001600US3617,3710
"District 17, New York",2012,2149214,150000,4086556,0,1149622,124418,149380,0,0,0,0,5001600US3617,3711
"District 17, New York",2013,7151952,0,2942574,0,999774,0,444825,0,0,0,0,5001600US3617,3712
"District 17, New York",2014,3608879.64,0,2486935,0,761196,124946,635937,0,0,0,0,5001600US3617,3713
"District 17, New York",2015,1329840,0,1086534,0,1501369.56,0,0,0,0,0,0,5001600US3617,3714
"District 17, New York",2016,6634808.45,0,3650048,0,149971.12,0,0,0,0,0,0,5001600US3617,3715
"District 17, New York",2017,10426147,150000,2582480,0,1673619.65,0,0,100000,0,0,0,5001600US3617,3716
"District 17, New York",2018,4024035,0,4787868,0,1299723,0,0,0,0,149069.31,0,5001600US3617,3717
"District 16, Texas",2008,0,0,0,0,0,0,0,0,0,0,0,5001600US4816,3718
"District 16, Texas",2009,0,0,0,0,0,100000,0,0,0,0,0,5001600US4816,3719
"District 16, Texas",2010,0,0,0,0,0,600000,149211,0,0,0,0,5001600US4816,3720
"District 16, Texas",2011,0,0,138395,0,0,0,0,0,0,0,0,5001600US4816,3721
"District 16, Texas",2012,0,0,0,0,0,0,0,0,0,0,0,5001600US4816,3722
"District 16, Texas",2013,0,0,0,0,0,0,0,0,0,0,0,5001600US4816,3723
"District 16, Texas",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US4816,3724
"District 16, Texas",2015,149999,0,0,0,0,0,0,0,0,0,0,5001600US4816,3725
"District 16, Texas",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US4816,3726
"District 16, Texas",2017,0,0,0,0,0,0,224470,0,0,0,0,5001600US4816,3727
"District 16, Texas",2018,150000,0,0,0,0,0,0,0,0,0,0,5001600US4816,3728
"District 13, Pennsylvania",2008,0,0,0,0,0,0,0,0,0,0,0,5001600US4213,3729
"District 13, Pennsylvania",2009,696136,0,0,0,0,0,0,0,0,0,0,5001600US4213,3730
"District 13, Pennsylvania",2010,68967,0,0,0,0,0,0,0,0,0,94281.73,5001600US4213,3731
"District 13, Pennsylvania",2011,769388,0,0,0,0,0,0,0,0,0,0,5001600US4213,3732
"District 13, Pennsylvania",2012,0,0,0,0,0,0,0,0,0,0,82133.56,5001600US4213,3733
"District 13, Pennsylvania",2013,0,0,149947,0,0,0,0,0,0,0,397510.1,5001600US4213,3734
"District 13, Pennsylvania",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US4213,3735
"District 13, Pennsylvania",2015,0,0,0,0,0,0,0,0,0,0,0,5001600US4213,3736
"District 13, Pennsylvania",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US4213,3737
"District 13, Pennsylvania",2017,0,0,1298793,0,0,0,0,0,0,0,0,5001600US4213,3738
"District 13, Pennsylvania",2018,0,0,0,0,0,0,0,0,0,0,0,5001600US4213,3739
"District 1, Florida",2008,3555581,0,0,0,0,0,0,0,0,0,0,5001600US1201,3740
"District 1, Florida",2009,2684209,0,0,0,0,0,0,0,0,0,0,5001600US1201,3741
"District 1, Florida",2010,2480538,0,0,0,0,0,0,0,0,0,0,5001600US1201,3742
"District 1, Florida",2011,2399671,0,0,0,0,0,0,0,0,0,0,5001600US1201,3743
"District 1, Florida",2012,5042970,0,0,0,0,0,0,0,0,0,0,5001600US1201,3744
"District 1, Florida",2013,1170694,0,0,0,0,0,0,0,0,0,0,5001600US1201,3745
"District 1, Florida",2014,1284560,0,0,0,0,0,0,0,0,0,0,5001600US1201,3746
"District 1, Florida",2015,5932038.1,0,0,0,0,0,0,0,0,0,0,5001600US1201,3747
"District 1, Florida",2016,449579.17,0,0,0,149139.44,0,0,0,0,0,0,5001600US1201,3748
"District 1, Florida",2017,4228772,0,0,0,0,0,0,0,0,0,0,5001600US1201,3749
"District 1, Florida",2018,3280901.62,0,0,0,0,0,0,0,0,0,0,5001600US1201,3750
"District 8, Maryland",2008,5309026,0,14952475,750000,849988,1219939,297568,0,0,0,0,5001600US2408,3751
"District 8, Maryland",2009,5963910,0,16510348,0,599801,1464002,1234813,0,0,0,0,5001600US2408,3752
"District 8, Maryland",2010,2257748,74908,7502237,0,3175072,1999653,649019,90000,0,0,0,5001600US2408,3753
"District 8, Maryland",2011,5631855,224987,12968075,966452.56,1099928,2499687,649594,0,0,975000,0,5001600US2408,3754
"District 8, Maryland",2012,12946915,899951,9454033,150000,149845,2124886,300000,0,0,0,0,5001600US2408,3755
"District 8, Maryland",2013,5612193,0,4456555,0,0,1396415,449612,0,0,0,0,5001600US2408,3756
"District 8, Maryland",2014,10696002.8,0,9750348,750000,0,0,2156095,0,99191,0,0,5001600US2408,3757
"District 8, Maryland",2015,5546083,899985,8294865,0,0,125000,1250159,0,0,99999.61,99619,5001600US2408,3758
"District 8, Maryland",2016,8619917.3,0,16583459,0,1149827.25,250000,1797363,0,0,0,298706,5001600US2408,3759
"District 8, Maryland",2017,17797877.58,0,3479547,0,2229872,1000000,224923,0,0,0,0,5001600US2408,3760
"District 8, Maryland",2018,6302917.44,0,12116919,0,1299435,124990,225000,0,0,0,0,5001600US2408,3761
"District 7, Washington",2008,3783434,0,10551528,0,618601,95990,199148,350000,0,0,0,5001600US5307,3762
"District 7, Washington",2009,3196240,0,13177552,0,196253,0,500000,0,0,0,0,5001600US5307,3763
"District 7, Washington",2010,3754072,0,2643850,0,146757,672094,1038493,90000,0,0,91940.43,5001600US5307,3764
"District 7, Washington",2011,2476904,0,9234593,0,888476,99347,299894,0,0,0,0,5001600US5307,3765
"District 7, Washington",2012,1124263,0,8813823,0,2149814,0,949980,0,0,0,0,5001600US5307,3766
"District 7, Washington",2013,1637502.1,0,13805226,0,1299960,124973,1296362,0,0,0,0,5001600US5307,3767
"District 7, Washington",2014,379850,149833,7863993,0,1449538.1,0,975000,0,0,0,0,5001600US5307,3768
"District 7, Washington",2015,1784138.33,1049871,13553496,99874,2522266.69,124879,1644381,99750,100000,0,0,5001600US5307,3769
"District 7, Washington",2016,1999254.1,0,20747685,0,2149917.93,1124509,2819612,0,300000,97370,0,5001600US5307,3770
"District 7, Washington",2017,717083.84,149952,14962917,299536,1299883.68,999684,2262973,100000,0,0,0,5001600US5307,3771
"District 7, Washington",2018,1748473,0,14305745,0,1589100.99,1623139,3799282,698956,0,0,0,5001600US5307,3772
"District 12, Pennsylvania",2008,7252436,0,3541366,119000,100000,699954,199504,509324,139336,0,0,5001600US4212,3773
"District 12, Pennsylvania",2009,5848755,0,3327076,0,199924,799948,199998,0,0,0,0,5001600US4212,3774
"District 12, Pennsylvania",2010,11444956.3,0,1106671,0,1347836,1299805,1090678,0,0,0,0,5001600US4212,3775
"District 12, Pennsylvania",2011,7831234,0,626812,99999.96,299996,99999,299680,0,79877,0,94969,5001600US4212,3776
"District 12, Pennsylvania",2012,9225548,0,1275309,0,999027,1017985,150000,0,299959,0,336382,5001600US4212,3777
"District 12, Pennsylvania",2013,8799644.4,0,985966,0,150000,823680,724984,0,0,0,0,5001600US4212,3778
"District 12, Pennsylvania",2014,4892268,0,770070,150000,318020,1523871,1815963,0,0,0,0,5001600US4212,3779
"District 12, Pennsylvania",2015,4487095,0,4972060,500000,2374528,999914,2009458,0,0,0,94692,5001600US4212,3780
"District 12, Pennsylvania",2016,2311312.8,0,1926912,0,0,1499919,1385165,0,0,0,399909,5001600US4212,3781
"District 12, Pennsylvania",2017,10327721.8,0,4535377,0,202852,248979,973212,0,0,0,0,5001600US4212,3782
"District 12, Pennsylvania",2018,9751948.4,0,2369787,0,0,1129764,729737,100000,0,0,0,5001600US4212,3783
"District 21, New York",2008,70000,0,0,0,100000,100000,0,80000,0,0,0,5001600US3621,3784
"District 21, New York",2009,0,0,0,0,0,600000,488564,0,0,0,89965,5001600US3621,3785
"District 21, New York",2010,169824,0,0,0,0,0,149703,0,0,0,0,5001600US3621,3786
"District 21, New York",2011,99912,0,0,0,0,0,0,0,0,0,0,5001600US3621,3787
"District 21, New York",2012,100000,0,188537,0,0,0,0,92488,0,0,0,5001600US3621,3788
"District 21, New York",2013,0,0,0,0,0,0,0,0,0,0,0,5001600US3621,3789
"District 21, New York",2014,749348,0,193812,0,0,0,224840,0,0,0,90000,5001600US3621,3790
"District 21, New York",2015,99865,0,0,0,0,0,0,0,0,0,0,5001600US3621,3791
"District 21, New York",2016,140910,0,0,0,0,0,0,100000,0,0,0,5001600US3621,3792
"District 21, New York",2017,1950696,0,0,0,0,0,225000,0,0,0,0,5001600US3621,3793
"District 21, New York",2018,0,0,0,0,150000,0,0,600000,98991,0,0,5001600US3621,3794
"District 5, Minnesota",2008,3999247,200000,2058973,0,0,599986,199965,0,0,0,0,5001600US2705,3795
"District 5, Minnesota",2009,2740374,850000,750000,0,0,99884,100000,0,0,0,0,5001600US2705,3796
"District 5, Minnesota",2010,1445002,0,270673,0,0,1435505,350000,0,0,0,0,5001600US2705,3797
"District 5, Minnesota",2011,2032786,0,3955946,0,0,799994,0,0,0,0,94428.18,5001600US2705,3798
"District 5, Minnesota",2012,1196025,75000,388094,0,0,731137,149747,0,0,0,0,5001600US2705,3799
"District 5, Minnesota",2013,2569097,75000,7716127,0,0,247552,0,0,0,0,0,5001600US2705,3800
"District 5, Minnesota",2014,788586,649786,5066716,0,0,1865155,0,0,0,0,0,5001600US2705,3801
"District 5, Minnesota",2015,427733,0,2278180,0,0,1738431,150000,0,0,0,94580,5001600US2705,3802
"District 5, Minnesota",2016,4276673.82,0,4756877,0,0,124392,674989,100000,0,0,0,5001600US2705,3803
"District 5, Minnesota",2017,4612269.11,0,5929325,0,149504,0,2973998,0,0,0,99835.24,5001600US2705,3804
"District 5, Minnesota",2018,4251577,0,4495521,0,145310.48,0,0,0,0,0,299927.62,5001600US2705,3805
"District 4, Arkansas",2008,0,0,99510,0,0,0,0,0,0,0,0,5001600US0504,3806
"District 4, Arkansas",2009,0,0,351244,0,0,0,149900,0,0,0,0,5001600US0504,3807
"District 4, Arkansas",2010,0,0,128288,0,0,0,0,0,0,0,0,5001600US0504,3808
"District 4, Arkansas",2011,0,0,270931,0,0,0,0,0,0,0,0,5001600US0504,3809
"District 4, Arkansas",2012,0,0,868268,0,0,0,0,0,0,0,0,5001600US0504,3810
"District 4, Arkansas",2013,100000,0,0,0,0,0,149500,0,0,0,0,5001600US0504,3811
"District 4, Arkansas",2014,0,0,505424,0,0,0,0,0,0,0,0,5001600US0504,3812
"District 4, Arkansas",2015,0,0,0,0,0,0,0,100000,0,0,0,5001600US0504,3813
"District 4, Arkansas",2016,0,0,177007,0,0,0,0,0,0,0,0,5001600US0504,3814
"District 4, Arkansas",2017,0,0,393622,0,0,0,0,0,0,0,0,5001600US0504,3815
"District 4, Arkansas",2018,0,0,447217,0,0,0,0,0,0,0,0,5001600US0504,3816
"District 18, California",2008,12600207,849081,24173367,0,3044639,4177882,1448572,0,0,0,0,5001600US0618,3817
"District 18, California",2009,12971368,0,14628228,0,1036966,3668327,1799356,0,0,0,0,5001600US0618,3818
"District 18, California",2010,9566523,75000,8346387,0,3183667,4871572,2647226,88628,0,0,94977.41,5001600US0618,3819
"District 18, California",2011,11751046,500000,15310178,0,2297033,4183894,2749019,456795,79965,1841147.44,399883.47,5001600US0618,3820
"District 18, California",2012,13672673,149985,16021800,0,2266800,5019189,1648842,99569,79291,149938.02,0,5001600US0618,3821
"District 18, California",2013,9023216,0,25181544,0,2364015,4654428,4678600,450000,0,749890,0,5001600US0618,3822
"District 18, California",2014,14312276,1050000,14560441,149999,1443232,1492934,3619409,0,0,0,0,5001600US0618,3823
"District 18, California",2015,9645077,150000,14079711,0,1147595,1521275,5456588,0,0,0,99997,5001600US0618,3824
"District 18, California",2016,14660715.01,149788.8,18309357,0,0,1996162,4100797,0,0,99476.22,300000,5001600US0618,3825
"District 18, California",2017,25637169.75,1049876,29284793,0,606665.75,3599851,3069526,0,100000,0,337459.7,5001600US0618,3826
"District 18, California",2018,6469876.52,1100000,18164754,0,4148743,2873872,6735718,0,0,0,1318779.9,5001600US0618,3827
"District 5, Arizona",2008,1350150,0,0,0,749816,0,0,0,0,0,0,5001600US0405,3828
"District 5, Arizona",2009,611627,849960,0,0,0,0,0,0,0,0,0,5001600US0405,3829
"District 5, Arizona",2010,829206,100000,0,0,199908,0,149851,0,0,0,0,5001600US0405,3830
"District 5, Arizona",2011,509474,0,0,0,500000,0,0,0,0,99998.83,0,5001600US0405,3831
"District 5, Arizona",2012,928052,0,0,0,0,125000,0,0,0,0,0,5001600US0405,3832
"District 5, Arizona",2013,198870,0,0,0,0,0,0,95350,0,751102.8,0,5001600US0405,3833
"District 5, Arizona",2014,898937.75,0,0,0,0,0,0,0,0,0,0,5001600US0405,3834
"District 5, Arizona",2015,0,0,212920,0,0,997765,0,0,0,0,0,5001600US0405,3835
"District 5, Arizona",2016,249977,0,0,0,0,749458,225000,0,0,0,0,5001600US0405,3836
"District 5, Arizona",2017,1578062,0,220109,0,0,124796,0,0,0,0,0,5001600US0405,3837
"District 5, Arizona",2018,299997,0,853823,0,0,749482,0,0,0,0,0,5001600US0405,3838
"District 3, South Carolina",2008,99691,0,0,0,0,0,699990,0,0,0,0,5001600US4503,3839
"District 3, South Carolina",2009,749004,0,847844,0,0,0,937496,0,0,0,0,5001600US4503,3840
"District 3, South Carolina",2010,0,0,100000,0,0,0,186294,0,0,0,0,5001600US4503,3841
"District 3, South Carolina",2011,0,0,148556,0,150000,0,0,0,0,0,0,5001600US4503,3842
"District 3, South Carolina",2012,229970,0,0,0,1145906,0,149999,0,0,0,0,5001600US4503,3843
"District 3, South Carolina",2013,965505,0,0,0,983606,0,750000,0,80000,0,0,5001600US4503,3844
"District 3, South Carolina",2014,159243,0,1134580,0,150000,0,0,0,0,0,0,5001600US4503,3845
"District 3, South Carolina",2015,744635,0,0,0,1999994,0,150000,0,0,0,0,5001600US4503,3846
"District 3, South Carolina",2016,139996,0,943881,0,999998.6,0,642688,200000,0,0,0,5001600US4503,3847
"District 3, South Carolina",2017,249995,0,100000,0,1000000,0,0,600000,0,0,99952.69,5001600US4503,3848
"District 3, South Carolina",2018,124883,0,931499,0,449852.23,0,217730,100000,0,0,299951.12,5001600US4503,3849
"District 1, Arkansas",2008,0,0,0,0,0,0,0,350000,0,0,0,5001600US0501,3850
"District 1, Arkansas",2009,0,0,0,0,0,0,0,155000,0,0,0,5001600US0501,3851
"District 1, Arkansas",2010,0,0,151190,0,0,0,0,480904,0,0,0,5001600US0501,3852
"District 1, Arkansas",2011,0,0,0,0,0,0,0,560000,0,0,0,5001600US0501,3853
"District 1, Arkansas",2012,0,0,0,0,0,0,0,450000,0,0,0,5001600US0501,3854
"District 1, Arkansas",2013,0,0,285783,0,0,0,0,89008,0,0,0,5001600US0501,3855
"District 1, Arkansas",2014,0,0,1092583,0,0,0,0,100000,0,0,0,5001600US0501,3856
"District 1, Arkansas",2015,0,0,1491165,0,0,0,0,299999,0,0,0,5001600US0501,3857
"District 1, Arkansas",2016,0,0,225000,0,0,0,0,100000,0,0,0,5001600US0501,3858
"District 1, Arkansas",2017,0,0,8443608,0,0,0,0,600000,0,0,0,5001600US0501,3859
"District 1, Arkansas",2018,0,0,225000,0,0,0,0,600000,0,0,0,5001600US0501,3860
"District 30, California",2008,5317717,0,4582547,0,750000,99998,0,0,0,0,184888,5001600US0630,3861
"District 30, California",2009,5650865,0,4957713,0,800000,600000,100000,0,0,0,299931,5001600US0630,3862
"District 30, California",2010,3321433,0,1766091,0,200000,99160,649767,0,0,0,0,5001600US0630,3863
"District 30, California",2011,9027134,0,3005789,0,150000,686141,0,0,0,0,0,5001600US0630,3864
"District 30, California",2012,10313031,0,2354372,0,150000,0,149995,0,0,0,0,5001600US0630,3865
"District 30, California",2013,13782935,0,1136319,0,150000,0,0,0,0,0,0,5001600US0630,3866
"District 30, California",2014,2309366,0,4180039,0,300000,0,0,0,0,0,0,5001600US0630,3867
"District 30, California",2015,3229943.5,900000,1946384,0,1000000,125000,300000,0,100000,0,0,5001600US0630,3868
"District 30, California",2016,1749993.84,0,4984075,0,150000,249957,0,0,0,0,398706,5001600US0630,3869
"District 30, California",2017,9596971.27,899988,0,0,154933,874929,224601,0,0,0,0,5001600US0630,3870
"District 30, California",2018,3121873.34,0,3438217,0,1534997,754834,949044,0,0,0,119998.8,5001600US0630,3871
"District 5, Louisiana",2008,0,0,707816,0,0,0,500000,0,0,0,0,5001600US2205,3872
"District 5, Louisiana",2009,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3873
"District 5, Louisiana",2010,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3874
"District 5, Louisiana",2011,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3875
"District 5, Louisiana",2012,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3876
"District 5, Louisiana",2013,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3877
"District 5, Louisiana",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3878
"District 5, Louisiana",2015,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3879
"District 5, Louisiana",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3880
"District 5, Louisiana",2017,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3881
"District 5, Louisiana",2018,0,0,0,0,0,0,0,0,0,0,0,5001600US2205,3882
"District 7, Massachusetts",2008,10856219,941875,15202040,0,899933,199823,2576745,78720,0,0,0,5001600US2507,3883
"District 7, Massachusetts",2009,9656335,850000,9229075,0,1749735,1299814,2111560,349450,0,0,89526,5001600US2507,3884
"District 7, Massachusetts",2010,18659785,0,14094562,0,1899835,199961,1628324,0,93040,0,0,5001600US2507,3885
"District 7, Massachusetts",2011,9279882.25,0,7630921,0,299961,2549652,1945275,0,80000,0,0,5001600US2507,3886
"District 7, Massachusetts",2012,4050943,0,10789479,0,1294758,1208195,1749989,0,0,0,0,5001600US2507,3887
"District 7, Massachusetts",2013,8151594,150000,9638256,0,0,624740,3422696,0,0,0,94979.1,5001600US2507,3888
"District 7, Massachusetts",2014,9256411.6,0,8385087,0,1149600,1499733,2914550,99998,0,0,399903.9,5001600US2507,3889
"District 7, Massachusetts",2015,4177059,0,22480394,0,449503.5,1249305,4199685,200000,0,0,100000,5001600US2507,3890
"District 7, Massachusetts",2016,7260034.52,0,27794537,0,299986.34,1124744,4346734,0,0,0,381000,5001600US2507,3891
"District 7, Massachusetts",2017,13432686.04,0,41798122,0,2999916.1,749931,5791398,0,0,0,300000,5001600US2507,3892
"District 7, Massachusetts",2018,2829764,0,34144703,0,1219550.99,124738,6223168,0,0,0,0,5001600US2507,3893
"District 7, Georgia",2008,528894,0,0,0,0,99999,0,0,0,0,0,5001600US1307,3894
"District 7, Georgia",2009,749999,0,3337446,0,0,0,0,0,0,0,0,5001600US1307,3895
"District 7, Georgia",2010,1569952,0,327904,0,0,0,149932,0,0,0,0,5001600US1307,3896
"District 7, Georgia",2011,100000,0,1208229,0,0,0,0,0,0,0,0,5001600US1307,3897
"District 7, Georgia",2012,0,0,0,0,149641,0,0,100000,0,0,0,5001600US1307,3898
"District 7, Georgia",2013,149998,0,0,0,0,0,0,0,0,0,0,5001600US1307,3899
"District 7, Georgia",2014,0,0,0,0,0,123930,0,0,0,0,0,5001600US1307,3900
"District 7, Georgia",2015,0,0,0,0,0,748170,0,0,0,0,0,5001600US1307,3901
"District 7, Georgia",2016,1899633.89,0,0,0,150000,125000,0,0,0,0,0,5001600US1307,3902
"District 7, Georgia",2017,449960,0,466155,0,0,221750,0,0,0,0,0,5001600US1307,3903
"District 7, Georgia",2018,749997,0,2177814,0,0,0,0,0,0,0,0,5001600US1307,3904
"District 16, Ohio",2008,1079630,0,0,0,0,100000,0,0,0,0,0,5001600US3916,3905
"District 16, Ohio",2009,99988,0,1797951,0,0,0,0,0,0,0,0,5001600US3916,3906
"District 16, Ohio",2010,819986,0,976473,0,99995,99800,149850,0,0,0,0,5001600US3916,3907
"District 16, Ohio",2011,79990,0,247272,0,978821,799547,797222,199564,0,0,0,5001600US3916,3908
"District 16, Ohio",2012,79968,0,0,0,0,0,489173,0,0,0,0,5001600US3916,3909
"District 16, Ohio",2013,179220,0,0,0,0,0,0,0,0,0,0,5001600US3916,3910
"District 16, Ohio",2014,1496036.1,0,0,0,999501,122635,224202,97218,0,0,0,5001600US3916,3911
"District 16, Ohio",2015,298415,0,222926,0,0,122648,0,473524,0,0,0,5001600US3916,3912
"District 16, Ohio",2016,748872,0,444986,0,0,247791,0,0,0,0,0,5001600US3916,3913
"District 16, Ohio",2017,997737.9,0,374880,0,0,741544,0,99245,0,0,0,5001600US3916,3914
"District 16, Ohio",2018,1298398.7,0,1488768,0,0,114137,0,586589,0,0,0,5001600US3916,3915
"District 9, North Carolina",2008,749536,0,0,0,0,0,0,0,0,0,0,5001600US3709,3916
"District 9, North Carolina",2009,0,0,0,0,0,0,100000,0,0,0,0,5001600US3709,3917
"District 9, North Carolina",2010,79748,0,0,0,0,0,0,0,0,0,0,5001600US3709,3918
"District 9, North Carolina",2011,0,0,0,0,0,0,0,0,0,0,0,5001600US3709,3919
"District 9, North Carolina",2012,149555,0,169798,0,0,0,0,0,0,0,0,5001600US3709,3920
"District 9, North Carolina",2013,1225137,0,0,0,0,0,0,0,0,0,0,5001600US3709,3921
"District 9, North Carolina",2014,148952,0,0,0,0,0,0,0,0,0,0,5001600US3709,3922
"District 9, North Carolina",2015,0,0,0,0,0,0,149870,60770,0,0,0,5001600US3709,3923
"District 9, North Carolina",2016,858783.4,0,0,0,154682,0,0,0,0,0,0,5001600US3709,3924
"District 9, North Carolina",2017,0,0,0,0,960172,0,225000,0,0,149894.39,0,5001600US3709,3925
"District 9, North Carolina",2018,0,0,0,0,0,0,0,0,0,0,0,5001600US3709,3926
"District 1, Missouri",2008,248139,0,831365,0,199616,0,0,0,0,0,0,5001600US2901,3927
"District 1, Missouri",2009,942665,0,695654,0,1569054,99104,142505,0,0,0,0,5001600US2901,3928
"District 1, Missouri",2010,1585125,0,2900799,0,0,0,646101,90000,0,0,0,5001600US2901,3929
"District 1, Missouri",2011,0,0,1941686,0,0,0,500000,0,0,749110,0,5001600US2901,3930
"District 1, Missouri",2012,299904,0,4699892,0,0,0,149983,0,0,0,0,5001600US2901,3931
"District 1, Missouri",2013,749953,0,2009026,0,0,0,0,0,0,0,0,5001600US2901,3932
"District 1, Missouri",2014,449937,0,6629789,0,0,0,0,0,0,0,0,5001600US2901,3933
"District 1, Missouri",2015,1499495,0,6121982,0,0,0,0,0,0,0,0,5001600US2901,3934
"District 1, Missouri",2016,549446.05,0,5396171.52,0,0,0,223865,0,0,0,0,5001600US2901,3935
"District 1, Missouri",2017,1970618.4,0,5772729,0,0,0,450000,200000,0,0,0,5001600US2901,3936
"District 1, Missouri",2018,149182,0,10121910,0,0,124921,225000,699997,0,0,0,5001600US2901,3937
"District 51, California",2008,99995,0,753927,0,0,0,0,0,0,0,0,5001600US0651,3938
"District 51, California",2009,0,0,100000,0,99753,0,0,0,0,0,0,5001600US0651,3939
"District 51, California",2010,848884,0,0,0,998853,0,0,0,0,0,0,5001600US0651,3940
"District 51, California",2011,0,0,0,0,0,0,0,0,0,0,0,5001600US0651,3941
"District 51, California",2012,0,0,0,0,0,0,0,0,0,0,0,5001600US0651,3942
"District 51, California",2013,0,0,0,0,0,0,0,0,0,0,0,5001600US0651,3943
"District 51, California",2014,0,0,0,0,0,0,0,0,0,0,0,5001600US0651,3944
"District 51, California",2015,0,0,0,147687,0,0,0,0,0,0,0,5001600US0651,3945
"District 51, California",2016,2223856,0,0,0,0,0,0,0,0,0,0,5001600US0651,3946
"District 51, California",2017,0,0,0,0,0,0,0,0,0,0,0,5001600US0651,3947
"District 51, California",2018,149977,0,0,0,0,0,0,0,0,0,0,5001600US0651,3948
"District 31, California",2008,119860,0,0,0,0,99964,99719,0,0,0,0,5001600US0631,3949
"District 31, California",2009,2306845,0,609306,0,0,599992,500000,0,0,0,0,5001600US0631,3950
"District 31, California",2010,69720,0,251046,0,0,0,0,0,0,0,95000,5001600US0631,3951
"District 31, California",2011,199988,0,0,0,0,0,0,0,0,0,0,5001600US0631,3952
"District 31, California",2012,1679625,0,3405211,0,0,0,0,0,0,0,0,5001600US0631,3953
"District 31, California",2013,149992,0,0,0,0,0,0,0,0,0,0,5001600US0631,3954
"District 31, California",2014,0,0,691509,0,0,0,0,0,0,0,0,5001600US0631,3955
"District 31, California",2015,0,0,0,0,0,125000,0,0,0,0,0,5001600US0631,3956
"District 31, California",2016,0,0,0,0,0,0,0,0,0,0,0,5001600US0631,3957
"District 31, California",2017,0,0,591114,0,0,81673,0,0,0,0,0,5001600US0631,3958
"District 31, California",2018,0,0,197365,0,0,0,0,0,0,0,0,5001600US0631,3959
"District 16, Illinois",2008,0,0,0,0,0,100000,0,0,0,0,0,5001600US1716,3960
"District 16, Illinois",2009,0,0,0,0,0,798753,0,0,0,0,0,5001600US1716,3961
"District 16, Illinois",2010,70000,0,0,0,0,0,0,0,0,0,0,5001600US1716,3962
